mint,fired_conditional,origin_program,origin_name,venue_program,venue_name,venue_kind,pool_venue_program,curated_dex_has_rows,signers_holdout,tx_holdout,moves_before_holdout
AsNF4obCTEGAukjA1SMB8wgtgy2Ku6EAo3SAYiT2pump,false,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pumpswap,AMM,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,false,97,1559,0
E9rd1LLW2J6JbwBZkR8nruFEEEpoUtSonS7Sdky3ggmA,true,dbcij3LWUppWqq96dh6gJWwBifmcGfLSB5D4DuSMaqN,meteora dbc,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,meteora cpamm,AMM,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,true,156,1640,0
2mBpnCQQgP8EjuwoMGoKj2nDC2h313Ltzv1YXFTWpump,true,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,6Vo3245eszAb5wuqEMw8mGdbfRUdKbHhDHP5LcaGuTAB,,UNKNOWN,6Vo3245eszAb5wuqEMw8mGdbfRUdKbHhDHP5LcaGuTAB,true,457,1580,0
AF6a7Wk5yrpaFNTxM47f1P8Ar2hgpMxHX3giUWAQQV3,true,dbcij3LWUppWqq96dh6gJWwBifmcGfLSB5D4DuSMaqN,meteora dbc,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,meteora cpamm,AMM,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,true,533,1075,0
AAX1syfti4Uin5RmFAKMBTQZgpxBNVcSz5vb8qZvpump,false,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,6Vo3245eszAb5wuqEMw8mGdbfRUdKbHhDHP5LcaGuTAB,,UNKNOWN,6Vo3245eszAb5wuqEMw8mGdbfRUdKbHhDHP5LcaGuTAB,false,71,286,0
Fcx59oF3NJfmdiaMd2FT9doYRrAniSo1ectSBS8Cpump,false,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,MAyhSmzXzV1pTf7LsNkrNwkWKTo4ougAJ1PPg47MD4e,,UNKNOWN,MAyhSmzXzV1pTf7LsNkrNwkWKTo4ougAJ1PPg47MD4e,false,6,102,0
CLXKxpdKr8Gfhg3Qfru9HSNc26FgkMmTrPwbd9nypump,false,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb,,UNKNOWN,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb,false,6,126,0
7SwQ5DMGsnf5ZTWJXec8jf5k4GoqtopjNpYwua527NnS,true,dbcij3LWUppWqq96dh6gJWwBifmcGfLSB5D4DuSMaqN,meteora dbc,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,meteora cpamm,AMM,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,true,229,3158,0
9TCacfWxXpKMQFKejuPqZ6jKkmxzpSHXGRwpnNQpf9Du,true,dbcij3LWUppWqq96dh6gJWwBifmcGfLSB5D4DuSMaqN,meteora dbc,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,meteora cpamm,AMM,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,true,585,1012,0
7duM2GYEBAXkXem3p8LTZfjAMNjbK61wVRVtsrSohtZg,true,TokenzQdBNbLqP5VEhdkAS6EPFLC1PHnBqCXEpPxuEb,token-2022,FLUXubRmkEi2q6K3Y9kBPg9248ggaZVsoSFhtJHSrm1X,,UNKNOWN,FLUXubRmkEi2q6K3Y9kBPg9248ggaZVsoSFhtJHSrm1X,false,21,303,0
D7nA6QF9YRnkTpniLenk2Lv98DvqJbkyRZcyTQeZpump,false,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,CURVE,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,false,19,38,0
FTzX8YYwzZPZjDbmme1VEfu12qkn3esUJ9uocbyopump,false,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,FLASHX8DrLbgeR8FcfNV1F5krxYcYMUdBkrP1EPBtxB9,,UNKNOWN,FLASHX8DrLbgeR8FcfNV1F5krxYcYMUdBkrP1EPBtxB9,false,70,180,0
EkewGTSVDUUjDhdA1tGGza1Q8kLzEfQrJgvdsN4Tpump,false,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,BpJLs7trt5uFkgAjsvabqPNFUeJQzWANsW3TcqpBvTPz,,UNKNOWN,BpJLs7trt5uFkgAjsvabqPNFUeJQzWANsW3TcqpBvTPz,false,4,8,0
DnW8zxK6A51BkUayzVFYu7UeHHv8Be7R6RRyaCzApump,false,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,FLASHX8DrLbgeR8FcfNV1F5krxYcYMUdBkrP1EPBtxB9,,UNKNOWN,FLASHX8DrLbgeR8FcfNV1F5krxYcYMUdBkrP1EPBtxB9,false,43,123,0
FonkdwACcLXA1APxaehKm9zo5kCLgq6DJ6Hi31Uopump,false,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,haqqqMGN35ehCftXca3KWxJFXTBcWTWeNHNtUHLGQdh,,UNKNOWN,haqqqMGN35ehCftXca3KWxJFXTBcWTWeNHNtUHLGQdh,false,33,82,0
HmqmtEYbwcoTZED3rWq3xgQQiWMkyt6Epwk13sTCocgV,false,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,CURVE,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,false,2,4,0
AqVQ4mH4kjMRkhsMf55rVyqP3BUhdfarfvCcTyWQo58x,false,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,CURVE,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,false,9,18,0
9QahFBvZPReEioG3ofG5fGshwpFh29p9CKy7jL8VvFrt,true,dbcij3LWUppWqq96dh6gJWwBifmcGfLSB5D4DuSMaqN,meteora dbc,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,meteora cpamm,AMM,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,true,239,3969,0
9Mfe8qiuq9THLTmYm5Tbg4HMUU9itEQyefFarM4i2Hu5,true,TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA,spl token,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pumpswap,AMM,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,false,1028,17518,0
eCHhdAwkVY6bUCsxRQdkGxXukFFLJRt9CFEjNGipump,false,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,CURVE,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,false,6,15,0
BkuoLMHX1pwf6H1fjsF3SQoSVSunRhcyb2wsj8crpump,false,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,FLASHX8DrLbgeR8FcfNV1F5krxYcYMUdBkrP1EPBtxB9,,UNKNOWN,FLASHX8DrLbgeR8FcfNV1F5krxYcYMUdBkrP1EPBtxB9,false,3,6,0
6bjhZZQ6LWpccbVw72QMuAwattPRW6kCnod82ezn9e1U,false,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,CURVE,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,false,5,10,0
2FFhXsYSDw9PhLQFYLiyJ78NWRkvW1iwiBfZ4u11puQ4,true,dbcij3LWUppWqq96dh6gJWwBifmcGfLSB5D4DuSMaqN,meteora dbc,Eo7WjKq67rjJQSZxS6z3YkapzY3eMj6Xy8X5EQVn5UaB,meteora amm,AMM,Eo7WjKq67rjJQSZxS6z3YkapzY3eMj6Xy8X5EQVn5UaB,true,8,63,0
22c1db8ty3VPEWHL9piWZte198RgmQHBPaZqxHxqpump,false,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,FLASHX8DrLbgeR8FcfNV1F5krxYcYMUdBkrP1EPBtxB9,,UNKNOWN,FLASHX8DrLbgeR8FcfNV1F5krxYcYMUdBkrP1EPBtxB9,false,2,4,0
D6d16hhF3WpUi7QvFjF1dPCgyEJjj1FzUmjL1eoopump,false,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,6Vo3245eszAb5wuqEMw8mGdbfRUdKbHhDHP5LcaGuTAB,,UNKNOWN,6Vo3245eszAb5wuqEMw8mGdbfRUdKbHhDHP5LcaGuTAB,false,3,18,0
BBjajACq2vszFhfnvikgjheqdYr1b74vRK4Srp3Tpump,false,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,FLASHX8DrLbgeR8FcfNV1F5krxYcYMUdBkrP1EPBtxB9,,UNKNOWN,FLASHX8DrLbgeR8FcfNV1F5krxYcYMUdBkrP1EPBtxB9,false,1,2,0
EjcDZw8suUh5KUUqUd4bRhMzJ8poHqXdJAQVLmdcouXQ,true,TokenzQdBNbLqP5VEhdkAS6EPFLC1PHnBqCXEpPxuEb,token-2022,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pumpswap,AMM,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,false,2203,18268,0
F7tmgUnKK5zUVgFbN6jh8MJHfANshKznDXoXd9bg9wvB,false,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,CURVE,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,false,2,4,0
8WbvLkQB9Ek2fVyD6q1brK5XTq9ejHTtkju1cbfjpump,false,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,CURVE,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,false,16,36,0
Cb8vSNbbvxpFNyxVwXgiHzxRsd8sgSYY8szVxV7Epump,false,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,DF1ow4tspfHX9JwWJsAb9epbkA8hmpSEAtxXy1V27QBH,,UNKNOWN,DF1ow4tspfHX9JwWJsAb9epbkA8hmpSEAtxXy1V27QBH,false,10,34,0
F5fMUPeND5PeFkDMLZYJ3yhBm5bznURnh1Mjbq8VUYPH,true,dbcij3LWUppWqq96dh6gJWwBifmcGfLSB5D4DuSMaqN,meteora dbc,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,meteora cpamm,AMM,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,true,142,2131,0
CV73jJhPdc7MPMGUkZee3k3Qjtr1oHrP2DjwAi2fpump,true,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,FLASHX8DrLbgeR8FcfNV1F5krxYcYMUdBkrP1EPBtxB9,,UNKNOWN,FLASHX8DrLbgeR8FcfNV1F5krxYcYMUdBkrP1EPBtxB9,true,485,1734,0
HqeRZJMQKAwTr17ZC1LuGZ9ULqcH1PRtfHaPfLsPpump,false,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,CURVE,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,false,17,34,0
CjrFwXcW8Dhzxg2m98TxRdDZi2jQeJssCbXiPDnFpump,false,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,J7pourVwqP1VtRNBiFNqbdGxwkx7ta2LHAURURRRJqmd,,UNKNOWN,J7pourVwqP1VtRNBiFNqbdGxwkx7ta2LHAURURRRJqmd,false,1,2,0
6Qk7tHQeYju7pnSu5u1eD141wLxo4zyoz2f5rf8Fpump,false,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,FLASHX8DrLbgeR8FcfNV1F5krxYcYMUdBkrP1EPBtxB9,,UNKNOWN,FLASHX8DrLbgeR8FcfNV1F5krxYcYMUdBkrP1EPBtxB9,false,25,56,0
HmNJ7qv8XdDPQ3mvBxXDC7aCYN2GbprYCXvNk8wkQt1E,true,TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA,spl token,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pumpswap,AMM,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,false,1010,4539,0
96b6ykPYDxE76SGP9mdhRHRBev2xE5HZ14PMBs4qpump,false,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,CURVE,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,false,12,27,0
24mn6srKMhGpPfbkCPAkcQ46BthKYwkhCh2Fawwppump,false,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,CURVE,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,false,22,352,0
HvJ1qHLUduqzytDbP3u92CDJRhXa93NLK2LQ9AbWVxxv,false,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,CURVE,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,false,2,4,0
GonQPZApLjVuBPFw4yHvCz5Yac71aXksvswVSZRmpump,false,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,jupiter aggregator v6,ROUTER,6Vo3245eszAb5wuqEMw8mGdbfRUdKbHhDHP5LcaGuTAB,false,59,278,0
5R6dGL8wELcDJeS3dVdjo1dFFkChgygJyskgpzzEqUSg,true,dbcij3LWUppWqq96dh6gJWwBifmcGfLSB5D4DuSMaqN,meteora dbc,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,meteora cpamm,AMM,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,true,218,2598,0
BnJpBf2ULLMQ6Tt9viRCp58RujwVFfXCpxNiT9V4pump,false,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,CURVE,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,false,35,76,0
5GC7hU6oMGuJz6VBZJpT9d2BSzCwMy1GSzrgnA3epump,false,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,CURVE,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,false,4,9,0
3tgNxyqqDrEo7ka6CDcGEcvE5qJ585UZoD2cSFzCpump,false,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,J7pourVwqP1VtRNBiFNqbdGxwkx7ta2LHAURURRRJqmd,,UNKNOWN,J7pourVwqP1VtRNBiFNqbdGxwkx7ta2LHAURURRRJqmd,false,2,4,0
CBUBTayye2RVauYwpCLQDmr3xN2731TWNY2uaYPgpump,false,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,CURVE,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,false,2,4,0
BDVqmNdzU1ADLG1ubrnzm71VQYou716dQEaEBwqKpump,false,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb,,UNKNOWN,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb,false,10,20,0
7r5MP9v3nAf8wpgYpmHXmzauvVQwzmXNmSHv8bRoB9XZ,true,dbcij3LWUppWqq96dh6gJWwBifmcGfLSB5D4DuSMaqN,meteora dbc,dbcij3LWUppWqq96dh6gJWwBifmcGfLSB5D4DuSMaqN,meteora dbc,LAUNCHPAD,dbcij3LWUppWqq96dh6gJWwBifmcGfLSB5D4DuSMaqN,true,10,300,0
E7s94wcxFEXR9iV5xacW2YJZqXR3ZNZted1nrXNRSD1t,true,TokenzQdBNbLqP5VEhdkAS6EPFLC1PHnBqCXEpPxuEb,token-2022,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pumpswap,AMM,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,false,710,1840,0
45uK3hXtiV35yWCCH95kckEMEjkx9wso53wYmJ8ypump,false,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,6Vo3245eszAb5wuqEMw8mGdbfRUdKbHhDHP5LcaGuTAB,,UNKNOWN,6Vo3245eszAb5wuqEMw8mGdbfRUdKbHhDHP5LcaGuTAB,false,29,85,0
oYeGgBcUqzSVC4gdaRbPE6TgdY5oaFUB1cKcFSDpump,true,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,FLASHX8DrLbgeR8FcfNV1F5krxYcYMUdBkrP1EPBtxB9,,UNKNOWN,FLASHX8DrLbgeR8FcfNV1F5krxYcYMUdBkrP1EPBtxB9,true,677,2739,0
BzbCmcbffVDurJDujAKMCMVQedpx6SgmqTDbn1XZTmFR,true,,,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pumpswap,AMM,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,true,1183,7193,0
FLgrhSj4DfAeyWSuFZPSrs2dVdAFWPtUFqzcPYJ2BAGS,true,TokenzQdBNbLqP5VEhdkAS6EPFLC1PHnBqCXEpPxuEb,token-2022,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pumpswap,AMM,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,false,293,673,0
EDNZmjVk8cwHsL9nHaNQiQNUBVBYnrtSDDX7LmW9pump,false,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,CURVE,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,false,16,185,0
61totCZkYkF6S1MLKjVzvDRzoJK3xPKvxm6VDnYXpump,false,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,FLASHX8DrLbgeR8FcfNV1F5krxYcYMUdBkrP1EPBtxB9,,UNKNOWN,FLASHX8DrLbgeR8FcfNV1F5krxYcYMUdBkrP1EPBtxB9,false,16,32,0
Esto24ok4MTVkFcaSvgXCvTWZ6p8XQxpnTd6Rsjppump,true,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pumpswap,AMM,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,true,365,1210,0
GjWv7PsXcCNVAt9j5Eojkq65RyqenYkCyPFjMEyEpump,false,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,CURVE,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,false,14,141,0
BRnpA46zCZMScgofJMQuMrUxaWp8Zxtbg2E8gPndEuzr,true,dbcij3LWUppWqq96dh6gJWwBifmcGfLSB5D4DuSMaqN,meteora dbc,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,meteora cpamm,AMM,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,true,207,2705,0
YjhkSoywK8wchPSP26XJBds2sJAPMbUGpmmj2aoET2H,true,dbcij3LWUppWqq96dh6gJWwBifmcGfLSB5D4DuSMaqN,meteora dbc,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,meteora cpamm,AMM,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,true,141,2506,0
4z8eGvD5cCMbwWzu6eRjzkKKnwQr2xR4psqiGQW3pump,false,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,MAyhSmzXzV1pTf7LsNkrNwkWKTo4ougAJ1PPg47MD4e,,UNKNOWN,MAyhSmzXzV1pTf7LsNkrNwkWKTo4ougAJ1PPg47MD4e,false,10,175,0
HyvzZf2ffxg2rU8QWXMmYN9GCfAEj97NLZm1FN6Tpump,true,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,CURVE,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,true,260,603,0
52Tv7qFhP91Gd1R5vR4P1cQsGPeKRyEhpVHqhPukpump,false,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,MAyhSmzXzV1pTf7LsNkrNwkWKTo4ougAJ1PPg47MD4e,,UNKNOWN,MAyhSmzXzV1pTf7LsNkrNwkWKTo4ougAJ1PPg47MD4e,false,32,463,0
e5VW5tHvcq9VbG2JFDiA8GuLJM81gNp4ftrKhAvpump,true,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,FLASHX8DrLbgeR8FcfNV1F5krxYcYMUdBkrP1EPBtxB9,,UNKNOWN,FLASHX8DrLbgeR8FcfNV1F5krxYcYMUdBkrP1EPBtxB9,true,993,4185,0
vvW9d2Vf4dGyLzzP4P4koXuTtm3RYghRVc6ijK1kXmF,true,TokenzQdBNbLqP5VEhdkAS6EPFLC1PHnBqCXEpPxuEb,token-2022,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pumpswap,AMM,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,false,2055,8497,0
DXyovCPu4M8xcZcXrctrWB8y37VanohaQoo1L63ygpgn,true,TokenzQdBNbLqP5VEhdkAS6EPFLC1PHnBqCXEpPxuEb,token-2022,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,meteora cpamm,AMM,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,true,1053,2904,0
AYkVUj73sdzUy6DyavPKUSxXK9dqYbwDJJtbquAcpump,false,6Vo3245eszAb5wuqEMw8mGdbfRUdKbHhDHP5LcaGuTAB,,6Vo3245eszAb5wuqEMw8mGdbfRUdKbHhDHP5LcaGuTAB,,UNKNOWN,6Vo3245eszAb5wuqEMw8mGdbfRUdKbHhDHP5LcaGuTAB,false,2,4,0
DQqFVe33waKxBzX18uVyWjepm1jQdTrckvsfpD7xpump,true,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,DF1ow4tspfHX9JwWJsAb9epbkA8hmpSEAtxXy1V27QBH,,UNKNOWN,DF1ow4tspfHX9JwWJsAb9epbkA8hmpSEAtxXy1V27QBH,true,243,1527,0
D1iHetzw91uGUef3zZPD6nBLFn9C15pqKcu1YXETpump,false,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,6Vo3245eszAb5wuqEMw8mGdbfRUdKbHhDHP5LcaGuTAB,,UNKNOWN,6Vo3245eszAb5wuqEMw8mGdbfRUdKbHhDHP5LcaGuTAB,false,2,12,0
B6Z465gxC296m9sGXc5gUA2R3bvfXH5ch2heUsYT3yNT,true,dbcij3LWUppWqq96dh6gJWwBifmcGfLSB5D4DuSMaqN,meteora dbc,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,meteora cpamm,AMM,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,true,244,2802,0
F6zKiHw9oswdBQmudCQjQXgqvUo3LqN1c4Na8kFEpump,false,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,6Vo3245eszAb5wuqEMw8mGdbfRUdKbHhDHP5LcaGuTAB,,UNKNOWN,6Vo3245eszAb5wuqEMw8mGdbfRUdKbHhDHP5LcaGuTAB,false,5,22,0
4ybhiXCM54dX3zMJUbGbPwVebR2G5fYMLLmk5B9gpump,false,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,pump.fun bonding curve,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb,,UNKNOWN,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb,false,7,14,0
